"","puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income"
"9880","00104","2017000878136",35,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",20000
"9881","00104","2017000888845",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",13800
"9882","00104","2017000889138",27,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",23000
"9883","00104","2017000891212",23,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",152000
"9884","00104","2017000893407",18,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",19010
"9885","00104","2017000894380",35,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",10500
"9886","00104","2017000894429",22,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",135000
"9887","00104","2017000902890",8,"3:210000",2,1,0,0,0,0,38,3,"$150,000 to $199,999",150000
"9888","00104","2017000910755",19,"3:120000",1,2,0,0,0,0,38,3,"$150,000 to $199,999",150000
"9889","00104","2017000914989",18,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",123000
"9890","00104","2017000919685",40,"4:220000",2,2,0,0,0,0,19,4,"$35,000 to $49,999",40100
"9891","00104","2017000919845",15,"6:501000",5,0,1,0,0,0,35,5,"$100,000 to $149,999",114050
"9892","00104","2017000920605",32,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",225200
"9893","00104","2017000920635",31,"3:100011",1,0,0,0,1,1,3,3,"Less than $15,000",2500
"9894","00104","2017000923056",9,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",62000
"9895","00104","2017000923238",34,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",15000
"9896","00104","2017000923567",14,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",115000
"9897","00104","2017000926608",47,"2:110000",1,1,0,0,0,0,27,2,"$75,000 to $99,999",80000
"9898","00104","2017000927148",9,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",28800
"9899","00104","2017000929102",45,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"9900","00104","2017000930100",16,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",1300
"9901","00104","2017000930457",24,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7000
"9902","00104","2017000933989",8,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",16100
"9903","00104","2017000934288",12,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",89100
"9904","00104","2017000939765",17,"2:101000",1,0,1,0,0,0,17,2,"$35,000 to $49,999",35000
"9905","00104","2017000941901",8,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",114990
"9906","00104","2017000946538",9,"4:210010",2,1,0,0,1,0,34,4,"$100,000 to $149,999",105000
"9907","00104","2017000951306",7,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",20000
"9908","00104","2017000953968",11,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",55100
"9909","00104","2017000955736",9,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",164000
"9910","00104","2017000958849",17,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",64000
"9911","00104","2017000959432",15,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"9912","00104","2017000962127",50,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",129000
"9913","00104","2017000962417",9,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",155400
"9914","00104","2017000962489",17,"4:200110",2,0,0,1,1,0,29,4,"$75,000 to $99,999",90000
"9915","00104","2017000965058",12,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",95000
"9916","00104","2017000965399",23,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",16500
"9917","00104","2017000966009",21,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",21000
"9918","00104","2017000966510",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",12600
"9919","00104","2017000969256",33,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"9920","00104","2017000970636",36,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",56000
"9921","00104","2017000978930",16,"3:102000",1,0,2,0,0,0,18,3,"$35,000 to $49,999",40000
"9922","00104","2017000980729",17,"4:202000",2,0,2,0,0,0,9,4,"$15,000 to $24,999",17600
"9923","00104","2017000982824",17,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",175160
"9924","00104","2017000985940",29,"3:102000",1,0,2,0,0,0,3,3,"Less than $15,000",5900
"9925","00104","2017000988257",41,"3:300000",3,0,0,0,0,0,23,3,"$50,000 to $74,999",54200
"9926","00104","2017000988364",46,"2:101000",1,0,1,0,0,0,12,2,"$25,000 to $34,999",30000
"9927","00104","2017000988572",25,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75000
"9928","00104","2017000988703",8,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",95000
"9929","00104","2017000992318",11,"4:200110",2,0,0,1,1,0,24,4,"$50,000 to $74,999",50000
"9930","00104","2017000993431",17,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",27700
"9931","00104","2017000994393",8,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",24700
"9932","00104","2017000996468",15,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",20000
"9933","00104","2017000997672",47,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",42200
"9934","00104","2017000998845",6,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",19900
"9935","00104","2017000999025",56,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",91000
"9936","00104","2017000999813",30,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",0
"9937","00104","2017001000776",12,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7400
"9938","00104","2017001001088",12,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",54000
"9939","00104","2017001001385",9,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",9100
"9940","00104","2017001003305",19,"4:201100",2,0,1,1,0,0,29,4,"$75,000 to $99,999",88700
"9941","00104","2017001004477",15,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",63000
"9942","00104","2017001009052",10,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",59000
"9943","00104","2017001013186",12,"3:201000",2,0,1,0,0,0,33,3,"$100,000 to $149,999",102000
"9944","00104","2017001014134",21,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"9945","00104","2017001017462",41,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",71000
"9946","00104","2017001020175",43,"4:112000",1,1,2,0,0,0,24,4,"$50,000 to $74,999",70010
"9947","00104","2017001021880",11,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",51900
"9948","00104","2017001023475",18,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",105000
"9949","00104","2017001024676",14,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",96000
"9950","00104","2017001024908",23,"4:210010",2,1,0,0,1,0,4,4,"Less than $15,000",13000
"9951","00104","2017001027696",21,"3:300000",3,0,0,0,0,0,8,3,"$15,000 to $24,999",21500
"9952","00104","2017001029513",18,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",105000
"9953","00104","2017001030745",39,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",40000
"9954","00104","2017001031517",17,"3:200100",2,0,0,1,0,0,23,3,"$50,000 to $74,999",60000
"9955","00104","2017001031608",44,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",65000
"9956","00104","2017001034916",13,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",141500
"9957","00104","2017001035706",19,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",44130
"9958","00104","2017001036177",21,"3:300000",3,0,0,0,0,0,23,3,"$50,000 to $74,999",70000
"9959","00104","2017001036588",8,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",75000
"9960","00104","2017001036712",17,"5:202010",2,0,2,0,1,0,15,5,"$25,000 to $34,999",32100
"9961","00104","2017001037194",14,"5:302000",3,0,2,0,0,0,35,5,"$100,000 to $149,999",129600
"9962","00104","2017001038395",20,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",10000
"9963","00104","2017001039791",46,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",29000
"9964","00104","2017001041274",13,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",60000
"9965","00104","2017001041396",55,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000
"9966","00104","2017001045948",29,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"9967","00104","2017001046132",15,"2:100100",1,0,0,1,0,0,22,2,"$50,000 to $74,999",60000
"9968","00104","2017001046890",10,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",83000
"9969","00104","2017001048301",24,"5:230000",2,3,0,0,0,0,25,5,"$50,000 to $74,999",57000
"9970","00104","2017001049399",15,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",29400
"9971","00104","2017001057717",22,"3:210000",2,1,0,0,0,0,3,3,"Less than $15,000",8760
"9972","00104","2017001058507",26,"3:210000",2,1,0,0,0,0,3,3,"Less than $15,000",2500
"9973","00104","2017001059981",8,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",11200
"9974","00104","2017001063038",22,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",74200
"9975","00104","2017001063278",29,"4:211000",2,1,1,0,0,0,14,4,"$25,000 to $34,999",26000
"9976","00104","2017001065235",27,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"9977","00104","2017001066758",16,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",38400
"9978","00104","2017001067958",19,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",54000
"9979","00104","2017001068920",40,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",37000
"9980","00104","2017001073830",10,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",38240
"9981","00104","2017001074037",8,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",153100
"9982","00104","2017001076126",8,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",65000
"9983","00104","2017001076942",8,"3:300000",3,0,0,0,0,0,23,3,"$50,000 to $74,999",65500
"9984","00104","2017001077104",16,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",1960
"9985","00104","2017001078160",27,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",57000
"9986","00104","2017001081153",18,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",130000
"9987","00104","2017001083895",16,"2:200000",2,0,0,0,0,0,12,2,"$25,000 to $34,999",33000
"9988","00104","2017001085752",12,"1:100000",1,0,0,0,0,0,31,1,"$100,000 to $149,999",103900
"9989","00104","2017001087162",12,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",420000
"9990","00104","2017001087195",37,"5:211010",2,1,1,0,1,0,45,5,"$200,000 or more",213000
"9991","00104","2017001087937",17,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"9992","00104","2017001087969",18,"3:200010",2,0,0,0,1,0,28,3,"$75,000 to $99,999",84700
"9993","00104","2017001095106",10,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50900
"9994","00104","2017001095583",39,"2:101000",1,0,1,0,0,0,7,2,"$15,000 to $24,999",19000
"9995","00104","2017001105492",59,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",68300
"9996","00104","2017001105807",18,"2:200000",2,0,0,0,0,0,37,2,"$150,000 to $199,999",175000
"9997","00104","2017001105831",23,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",54800
"9998","00104","2017001106357",26,"4:220000",2,2,0,0,0,0,19,4,"$35,000 to $49,999",46000
"9999","00104","2017001106935",19,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",8000
"10000","00104","2017001110660",10,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",59800
"10001","00104","2017001113440",11,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10002","00104","2017001114319",23,"8:601010",6,0,1,0,1,0,10,5,"$15,000 to $24,999",23800
"10003","00104","2017001117470",38,"3:300000",3,0,0,0,0,0,43,3,"$200,000 or more",282000
"10004","00104","2017001119225",17,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",3400
"10005","00104","2017001130975",38,"3:300000",3,0,0,0,0,0,18,3,"$35,000 to $49,999",38500
"10006","00104","2017001135599",8,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",14800
"10007","00104","2017001140611",23,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",54000
"10008","00104","2017001144840",23,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",76200
"10009","00104","2017001152211",13,"3:200010",2,0,0,0,1,0,13,3,"$25,000 to $34,999",25400
"10010","00104","2017001153157",14,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",114200
"10011","00104","2017001156579",20,"3:210000",2,1,0,0,0,0,8,3,"$15,000 to $24,999",18700
"10012","00104","2017001157097",47,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",35700
"10013","00104","2017001157523",27,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9700
"10014","00104","2017001159915",20,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",20000
"10015","00104","2017001164325",17,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",47000
"10016","00104","2017001166587",25,"4:210100",2,1,0,1,0,0,9,4,"$15,000 to $24,999",20500
"10017","00104","2017001170981",6,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",75050
"10018","00104","2017001172163",12,"4:301000",3,0,1,0,0,0,34,4,"$100,000 to $149,999",109900
"10019","00104","2017001174061",12,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",5800
"10020","00104","2017001185044",11,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",122500
"10021","00104","2017001187907",44,"9:504000",5,0,4,0,0,0,30,5,"$75,000 to $99,999",88300
"10022","00104","2017001188369",33,"6:500010",5,0,0,0,1,0,30,5,"$75,000 to $99,999",82000
"10023","00104","2017001189346",16,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",72200
"10024","00104","2017001190364",16,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",71700
"10025","00104","2017001191969",36,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",105000
"10026","00104","2017001195913",12,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",86080
"10027","00104","2017001196814",32,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",60000
"10028","00104","2017001197391",40,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",40010
"10029","00104","2017001198866",13,"2:200000",2,0,0,0,0,0,42,2,"$200,000 or more",809000
"10030","00104","2017001199192",29,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",31000
"10031","00104","2017001199851",21,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"10032","00104","2017001202191",13,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",42000
"10033","00104","2017001203452",11,"3:300000",3,0,0,0,0,0,28,3,"$75,000 to $99,999",95000
"10034","00104","2017001204378",20,"3:111000",1,1,1,0,0,0,13,3,"$25,000 to $34,999",28100
"10035","00104","2017001209758",14,"3:111000",1,1,1,0,0,0,13,3,"$25,000 to $34,999",27700
"10036","00104","2017001210051",42,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",85000
"10037","00104","2017001210064",6,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",17800
"10038","00104","2017001211001",11,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",15200
"10039","00104","2017001211369",11,"3:300000",3,0,0,0,0,0,33,3,"$100,000 to $149,999",130200
"10040","00104","2017001211904",16,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",32000
"10041","00104","2017001213327",15,"3:300000",3,0,0,0,0,0,28,3,"$75,000 to $99,999",91600
"10042","00104","2017001213759",19,"6:321000",3,2,1,0,0,0,25,5,"$50,000 to $74,999",69000
"10043","00104","2017001216330",16,"5:202001",2,0,2,0,0,1,20,5,"$35,000 to $49,999",49000
"10044","00104","2017001218845",15,"5:311000",3,1,1,0,0,0,35,5,"$100,000 to $149,999",123000
"10045","00104","2017001221029",15,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",24300
"10046","00104","2017001223516",33,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",24000
"10047","00104","2017001227633",13,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",49000
"10048","00104","2017001229958",40,"2:110000",1,1,0,0,0,0,12,2,"$25,000 to $34,999",25000
"10049","00104","2017001230699",8,"4:400000",4,0,0,0,0,0,9,4,"$15,000 to $24,999",16800
"10050","00104","2017001235852",16,"4:102010",1,0,2,0,1,0,4,4,"Less than $15,000",13600
"10051","00104","2017001237454",21,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",39000
"10052","00104","2017001245865",12,"4:301000",3,0,1,0,0,0,44,4,"$200,000 or more",236000
"10053","00104","2017001249042",40,"2:101000",1,0,1,0,0,0,2,2,"Less than $15,000",10000
"10054","00104","2017001251225",38,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",80000
"10055","00104","2017001251357",41,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",14300
"10056","00104","2017001263909",10,"4:400000",4,0,0,0,0,0,29,4,"$75,000 to $99,999",76700
"10057","00104","2017001265178",18,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",15900
"10058","00104","2017001266148",31,"5:310100",3,1,0,1,0,0,15,5,"$25,000 to $34,999",28000
"10059","00104","2017001266836",51,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",9000
"10060","00104","2017001267571",31,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",20000
"10061","00104","2017001273660",63,"3:210000",2,1,0,0,0,0,8,3,"$15,000 to $24,999",19900
"10062","00104","2017001273937",11,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7000
"10063","00104","2017001284137",17,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",101000
"10064","00104","2017001285965",24,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",80000
"10065","00104","2017001287040",26,"3:300000",3,0,0,0,0,0,28,3,"$75,000 to $99,999",97000
"10066","00104","2017001292437",12,"3:300000",3,0,0,0,0,0,38,3,"$150,000 to $199,999",155000
"10067","00104","2017001294924",19,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",8800
"10068","00104","2017001296194",21,"4:211000",2,1,1,0,0,0,4,4,"Less than $15,000",290
"10069","00104","2017001298620",45,"3:300000",3,0,0,0,0,0,28,3,"$75,000 to $99,999",79300
"10070","00104","2017001301338",13,"2:200000",2,0,0,0,0,0,2,2,"Less than $15,000",9000
"10071","00104","2017001303888",13,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",50600
"10072","00104","2017001310049",18,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",15700
"10073","00104","2017001312982",25,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000
"10074","00104","2017001314460",31,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",1000
"10075","00104","2017001314823",8,"4:400000",4,0,0,0,0,0,39,4,"$150,000 to $199,999",163000
"10076","00104","2017001315020",13,"3:201000",2,0,1,0,0,0,33,3,"$100,000 to $149,999",104000
"10077","00104","2017001315084",12,"4:300010",3,0,0,0,1,0,14,4,"$25,000 to $34,999",25300
"10078","00104","2017001315211",18,"1:100000",1,0,0,0,0,0,26,1,"$75,000 to $99,999",90200
"10079","00104","2017001317186",15,"6:220110",2,2,0,1,1,0,20,5,"$35,000 to $49,999",38400
"10080","00104","2017001321587",17,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",14600
"10081","00104","2017001321720",25,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10082","00104","2017001322360",11,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",7400
"10083","00104","2017001327212",43,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",700
"10084","00104","2017001337316",14,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",14400
"10085","00104","2017001337402",13,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",17800
"10086","00104","2017001339131",17,"2:110000",1,1,0,0,0,0,27,2,"$75,000 to $99,999",91900
"10087","00104","2017001339404",17,"4:300010",3,0,0,0,1,0,29,4,"$75,000 to $99,999",90700
"10088","00104","2017001341044",8,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",17000
"10089","00104","2017001342186",16,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",46500
"10090","00104","2017001349171",14,"1:100000",1,0,0,0,0,0,21,1,"$50,000 to $74,999",51300
"10091","00104","2017001351826",36,"2:200000",2,0,0,0,0,0,7,2,"$15,000 to $24,999",19100
"10092","00104","2017001355446",15,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",10800
"10093","00104","2017001356950",29,"2:100100",1,0,0,1,0,0,2,2,"Less than $15,000",0
"10094","00104","2017001360140",16,"3:300000",3,0,0,0,0,0,13,3,"$25,000 to $34,999",30100
"10095","00104","2017001362056",17,"1:100000",1,0,0,0,0,0,11,1,"$25,000 to $34,999",31300
"10096","00104","2017001363662",15,"2:200000",2,0,0,0,0,0,17,2,"$35,000 to $49,999",43500
"10097","00104","2017001363925",45,"1:100000",1,0,0,0,0,0,6,1,"$15,000 to $24,999",15800
"10098","00104","2017001364633",7,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",37700
"10099","00104","2017001365927",11,"2:200000",2,0,0,0,0,0,22,2,"$50,000 to $74,999",60050
"10100","00104","2017001379510",43,"2:200000",2,0,0,0,0,0,32,2,"$100,000 to $149,999",140800
"10101","00104","2017001379731",12,"2:200000",2,0,0,0,0,0,27,2,"$75,000 to $99,999",99600
"10102","00104","2017001380076",16,"1:100000",1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000
"10103","00104","2017001385721",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10104","00104","2017001388258",0,"1:010000",0,1,0,0,0,0,1,1,"Less than $15,000",0
"10105","00104","2017001390395",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10106","00104","2017001392758",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10107","00104","2017001396104",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10108","00104","2017001401572",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10109","00104","2017001402042",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10110","00104","2017001405482",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10111","00104","2017001408721",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10112","00104","2017001409779",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10113","00104","2017001417173",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10114","00104","2017001417878",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10115","00104","2017001423136",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
"10116","00104","2017001424337",0,"1:100000",1,0,0,0,0,0,1,1,"Less than $15,000",0
